"","AnnRet","Win","MRet","MWRet","MWPnL","MLRet","MLPnL","Ts","TDs","MDD","MDD.SD","MDD.ED","MPnL","Forces","UP","UPCLOSE","DOWN","DOWNCLOSE","HoldMins","startegy","Corr","Beta"
"3255",-7.12,52.4752,-0.0156,0.2032,55,-0.2573,-69,303,163,12.11,"20150305","20150825",-4,21,3,0,3,0,19.96,"M2ZN",0.39,0.32
"3256",-59.13,53.724,-0.0242,0.1374,32,-0.2118,-48,1826,163,44.85,"20150105","20150831",-5,107,1,0,1,0,13.4,"MA2AG",0.22,0.19
"3257",-37.77,55.4356,-0.0191,0.1595,37,-0.2414,-54,1389,163,27.4,"20150105","20150831",-4,87,1.5,0,1.5,0,15.16,"MA2AG",0.22,0.19
"3258",-19.8,57.561,-0.013,0.1835,42,-0.2795,-63,1025,163,14.02,"20150105","20150831",-2,74,2,0,2,0,16.94,"MA2AG",0.22,0.19
"3259",-9.2,58.3931,-0.0087,0.2077,48,-0.3125,-70,697,163,8.82,"20150805","20150831",-1,55,2.5,0,2.5,0,18.59,"MA2AG",0.22,0.19
"3260",-4.87,57.2115,-0.0077,0.2534,58,-0.3568,-80,416,163,8.44,"20150105","20150320",-1,18,3,0,3,0,21.07,"MA2AG",0.22,0.19
"3261",-83.33,49.6706,-0.0454,0.1105,25,-0.1993,-45,1518,163,69.04,"20150105","20150825",-10,87,1,0,1,0,12.96,"MA2AL",0.32,0.73
"3262",-62.78,55.7205,-0.0415,0.1247,28,-0.2506,-57,1145,163,47.62,"20150105","20150825",-9,72,1.5,0,1.5,0,14.91,"MA2AL",0.32,0.73
"3263",-42.64,59.4118,-0.0358,0.1442,33,-0.2993,-68,850,163,31.23,"20150105","20150825",-8,61,2,0,2,0,16.45,"MA2AL",0.32,0.73
"3264",-26.1,59.9659,-0.0305,0.1744,40,-0.3374,-76,587,163,18.44,"20150105","20150825",-7,47,2.5,0,2.5,0,18.19,"MA2AL",0.32,0.73
"3265",-15.93,58.7349,-0.0323,0.2179,50,-0.3883,-88,332,163,12.45,"20150313","20150825",-7,21,3,0,3,0,20.64,"MA2AL",0.32,0.73
"3266",-82.08,56.457,-0.0372,0.1166,27,-0.2366,-53,1812,163,67.48,"20150105","20150831",-8,109,1,0,1,0,13.56,"MA2AU",0.16,0.19
"3267",-59.02,59.2894,-0.0326,0.1382,32,-0.2813,-63,1351,163,44.2,"20150105","20150831",-7,90,1.5,0,1.5,0,15.55,"MA2AU",0.16,0.19
"3268",-42.01,59.3287,-0.0295,0.1676,38,-0.3171,-71,1013,163,30.1,"20150105","20150831",-6,73,2,0,2,0,17.33,"MA2AU",0.16,0.19
"3269",-39.84,57.3574,-0.0424,0.1939,44,-0.3602,-81,666,163,28.44,"20150105","20150831",-9,51,2.5,0,2.5,0,19.67,"MA2AU",0.16,0.19
"3270",-24.86,57.381,-0.0405,0.2206,51,-0.392,-88,420,163,18.33,"20150105","20150826",-8,22,3,0,3,0,21.78,"MA2AU",0.16,0.19
"3271",-60.25,45.3259,-0.0228,0.1388,31,-0.1568,-36,1979,163,48.49,"20150115","20150831",-5,100,1,0,1,0,11.51,"MA2BU",0.45,0.47
"3272",-26.38,52.3352,-0.0124,0.1536,35,-0.1947,-44,1456,163,24.02,"20150316","20150831",-3,92,1.5,0,1.5,0,13.17,"MA2BU",0.45,0.47
"3273",9.67,57.0463,0.006,0.1846,42,-0.2312,-52,1036,163,8.73,"20150318","20150707",1,73,2,0,2,0,14.91,"MA2BU",0.45,0.47
"3274",21.76,58.3587,0.0208,0.2284,52,-0.27,-61,658,163,5.3,"20150316","20150323",5,49,2.5,0,2.5,0,17.31,"MA2BU",0.45,0.47
"3275",26.73,59.7964,0.0426,0.2844,64,-0.3171,-71,393,163,4.14,"20150317","20150323",10,30,3,0,3,0,18.5,"MA2BU",0.45,0.47
"3276",-55.83,55.5839,-0.0264,0.1129,26,-0.2006,-46,1567,163,42.41,"20150105","20150824",-6,91,1,0,1,0,12.79,"MA2CU",0.39,0.44
"3277",-43.15,57.65,-0.026,0.1301,30,-0.2386,-54,1183,163,32,"20150105","20150824",-6,85,1.5,0,1.5,0,14.64,"MA2CU",0.39,0.44
"3278",-38.93,58.2649,-0.0323,0.1503,34,-0.2872,-65,853,163,28.92,"20150105","20150820",-7,77,2,0,2,0,16.5,"MA2CU",0.39,0.44
"3279",-31.69,54.5617,-0.0393,0.1858,42,-0.3096,-70,559,163,22.79,"20150105","20150824",-9,53,2.5,0,2.5,0,18.81,"MA2CU",0.39,0.44
"3280",-20.23,54.0123,-0.0422,0.2197,50,-0.3498,-79,324,163,14.4,"20150105","20150824",-10,27,3,0,3,0,20.89,"MA2CU",0.39,0.44
"3281",-70.82,60.0398,-0.0366,0.1153,26,-0.2649,-60,1509,163,54.89,"20150105","20150831",-8,97,1,0,1,0,14.95,"MA2FU",0.1,0.08
"3282",-53.62,61.039,-0.0341,0.1391,32,-0.3056,-69,1155,163,38.95,"20150105","20150831",-7,83,1.5,0,1.5,0,17.11,"MA2FU",0.1,0.08
"3283",-37.9,59.7973,-0.0301,0.1681,39,-0.3249,-73,888,163,26.15,"20150105","20150831",-6,69,2,0,2,0,19.08,"MA2FU",0.1,0.08
"3284",-21.22,59.306,-0.0228,0.206,47,-0.3561,-80,634,163,17.8,"20150105","20150320",-5,48,2.5,0,2.5,0,20.97,"MA2FU",0.1,0.08
"3285",-12,58.2367,-0.0186,0.2478,57,-0.3901,-88,431,163,18.61,"20150105","20150318",-4,34,3,0,3,0,23.36,"MA2FU",0.1,0.08
"3286",-92.67,48.9231,-0.042,0.1131,26,-0.1905,-43,1950,163,81.95,"20150105","20150831",-9,103,1,0,1,0,12.46,"MA2HC",0.29,0.42
"3287",-73.18,50.904,-0.0401,0.134,31,-0.2206,-50,1438,163,57.96,"20150105","20150831",-9,84,1.5,0,1.5,0,14.38,"MA2HC",0.29,0.42
"3288",-52.56,55.4563,-0.0381,0.1556,36,-0.2794,-63,1008,163,39,"20150115","20150831",-8,64,2,0,2,0,16.88,"MA2HC",0.29,0.42
"3289",-40.22,54.955,-0.0428,0.1784,41,-0.3126,-71,666,163,30.15,"20150115","20150831",-9,41,2.5,0,2.5,0,18.68,"MA2HC",0.29,0.42
"3290",-15.07,60.5556,-0.0282,0.2182,50,-0.4064,-91,360,163,14.02,"20150127","20150413",-6,20,3,0,3,0,20.42,"MA2HC",0.29,0.42
"3291",-30.93,58.4247,-0.0149,0.1148,27,-0.1971,-46,1003,109,15.65,"20150401","20150831",-3,58,1,0,1,0,13.55,"MA2NI",0.5,0.42
"3292",-20.87,58.7071,-0.0128,0.1375,32,-0.2264,-52,758,109,10.37,"20150401","20150831",-3,52,1.5,0,1.5,0,15.64,"MA2NI",0.5,0.42
"3293",-8.94,57.4205,-0.007,0.1675,39,-0.2424,-56,566,109,6.43,"20150401","20150616",-1,44,2,0,2,0,17.23,"MA2NI",0.5,0.42
"3294",-5.64,58.1818,-0.0065,0.1818,43,-0.2685,-62,385,109,5.47,"20150401","20150616",-1,31,2.5,0,2.5,0,18.68,"MA2NI",0.5,0.42
"3295",15.29,61.1607,0.0285,0.2147,50,-0.2647,-61,224,109,3.62,"20150401","20150413",7,16,3,0,3,0,20.11,"MA2NI",0.5,0.42
"3296",-66.41,53.4052,-0.0289,0.1258,28,-0.2062,-46,1762,163,50.54,"20150105","20150831",-6,93,1,0,1,0,13.46,"MA2OI",0.24,0.35
"3297",-44.65,56.2312,-0.024,0.1454,33,-0.2418,-55,1332,163,32.43,"20150105","20150811",-5,81,1.5,0,1.5,0,15.34,"MA2OI",0.24,0.35
"3298",-20.23,58.6,-0.0137,0.174,39,-0.2793,-63,1000,163,16.91,"20150216","20150811",-3,66,2,0,2,0,16.76,"MA2OI",0.24,0.35
"3299",-11.42,57.9425,-0.0116,0.2114,48,-0.3187,-72,661,163,12.45,"20150302","20150812",-3,47,2.5,0,2.5,0,18.32,"MA2OI",0.24,0.35
"3300",5.26,59.6401,0.0088,0.2696,61,-0.3765,-85,389,163,5.85,"20150316","20150414",2,24,3,0,3,0,20.5,"MA2OI",0.24,0.35
"3301",-76.96,57.687,-0.0427,0.097,22,-0.2331,-52,1444,163,61.8,"20150108","20150831",-9,78,1,0,1,0,12.91,"MA2PB",0.36,0.53
"3302",-49.32,60.7642,-0.0334,0.1225,28,-0.2749,-62,1073,163,36.13,"20150108","20150831",-7,68,1.5,0,1.5,0,14.99,"MA2PB",0.36,0.53
"3303",-33.29,62.4691,-0.0287,0.1471,33,-0.3212,-72,810,163,24.33,"20150108","20150827",-6,56,2,0,2,0,16.54,"MA2PB",0.36,0.53
"3304",-20.51,62.0438,-0.0253,0.1758,40,-0.3539,-79,548,163,15.11,"20150112","20150828",-5,34,2.5,0,2.5,0,18.2,"MA2PB",0.36,0.53
"3305",-13.61,60.8833,-0.0287,0.2244,51,-0.4225,-94,317,163,13.46,"20150225","20150826",-6,21,3,0,3,0,19.44,"MA2PB",0.36,0.53
"3306",-52.66,60.9445,-0.0263,0.1163,27,-0.2488,-58,1334,144,38.62,"20150105","20150716",-6,81,1,0,1,0,14.18,"MA2PM",0.02,0.04
"3307",-36.91,62.7566,-0.0227,0.1353,32,-0.289,-67,1023,144,26.74,"20150105","20150716",-5,69,1.5,0,1.5,0,16.21,"MA2PM",0.02,0.04
"3308",-25.81,60.7969,-0.0203,0.1645,39,-0.3068,-71,778,144,22.17,"20150105","20150504",-4,59,2,0,2,0,17.98,"MA2PM",0.02,0.04
"3309",-13.8,59.9638,-0.0148,0.1976,46,-0.333,-77,552,144,14.7,"20150105","20150429",-3,41,2.5,0,2.5,0,19.86,"MA2PM",0.02,0.04
"3310",-2.42,59.3085,-0.0038,0.2355,56,-0.3527,-81,376,144,11.64,"20150105","20150310",0,29,3,0,3,0,21.69,"MA2PM",0.02,0.04
"3311",-91.72,48.2152,-0.0428,0.1129,26,-0.1877,-42,1877,163,80.25,"20150112","20150831",-10,98,1,0,1,0,12.57,"MA2RB",0.32,0.39
"3312",-69.2,51.4957,-0.0382,0.1334,30,-0.2205,-50,1404,163,53.54,"20150112","20150831",-9,90,1.5,0,1.5,0,14.53,"MA2RB",0.32,0.39
"3313",-56.98,53.3201,-0.0419,0.1496,34,-0.2606,-59,1009,163,42.63,"20150112","20150831",-9,72,2,0,2,0,16.45,"MA2RB",0.32,0.39
"3314",-45.02,51.9757,-0.0491,0.181,41,-0.298,-67,658,163,32.97,"20150112","20150827",-11,52,2.5,0,2.5,0,18.9,"MA2RB",0.32,0.39
"3315",-24.16,55.4377,-0.0437,0.2135,48,-0.3636,-82,377,163,19.58,"20150210","20150827",-10,30,3,0,3,0,20.27,"MA2RB",0.32,0.39
"3316",-79.49,61.0086,-0.0396,0.1252,29,-0.2976,-67,1626,163,65.82,"20150108","20150827",-9,103,1,0,1,0,14.79,"MA2RI",0.2,0.44
"3317",-51.25,62.6772,-0.0294,0.1513,35,-0.3329,-75,1270,163,39.98,"20150109","20150825",-6,91,1.5,0,1.5,0,16.57,"MA2RI",0.2,0.44
"3318",-33.96,61.2203,-0.0245,0.1806,41,-0.3482,-79,967,163,27.95,"20150109","20150825",-5,75,2,0,2,0,18.31,"MA2RI",0.2,0.44
"3319",-16.08,60.6887,-0.0154,0.2165,50,-0.3735,-84,697,163,18.25,"20150109","20150423",-3,55,2.5,0,2.5,0,19.79,"MA2RI",0.2,0.44
"3320",-10.39,58.8865,-0.0148,0.2574,59,-0.4046,-91,467,163,17.84,"20150108","20150422",-3,34,3,0,3,0,21.86,"MA2RI",0.2,0.44
"3321",-87.03,49.3946,-0.0371,0.1148,26,-0.1854,-42,1982,163,73.37,"20150105","20150831",-8,102,1,0,1,0,12.28,"MA2RM",0.21,0.22
"3322",-62.67,54.0356,-0.0324,0.1276,29,-0.2205,-50,1462,163,47.06,"20150105","20150827",-7,84,1.5,0,1.5,0,14.24,"MA2RM",0.21,0.22
"3323",-46.88,56.5929,-0.0325,0.1457,33,-0.2648,-60,1039,163,33.74,"20150105","20150827",-7,74,2,0,2,0,16.28,"MA2RM",0.21,0.22
"3324",-33.16,57.8402,-0.0342,0.1658,38,-0.3085,-70,676,163,23.26,"20150105","20150826",-8,52,2.5,0,2.5,0,18.14,"MA2RM",0.21,0.22
"3325",-16.66,57.4468,-0.0299,0.2176,50,-0.3639,-82,376,163,14.83,"20150105","20150403",-6,28,3,0,3,0,20.3,"MA2RM",0.21,0.22
"3326",-68.79,56.6607,-0.0315,0.1412,32,-0.2572,-58,1689,163,54.51,"20150105","20150828",-7,111,1,0,1,0,14.61,"MA2RS",0.08,0.12
"3327",-45.52,58.9645,-0.0253,0.1634,37,-0.2963,-67,1294,163,34.1,"20150105","20150825",-6,92,1.5,0,1.5,0,16.54,"MA2RS",0.08,0.12
"3328",-18.66,60.1618,-0.0128,0.1968,45,-0.3293,-74,989,163,15.79,"20150105","20150825",-3,75,2,0,2,0,17.87,"MA2RS",0.08,0.12
"3329",-6.82,60.3746,-0.0065,0.2348,54,-0.374,-84,694,163,9.09,"20150316","20150828",-1,55,2.5,0,2.5,0,19.46,"MA2RS",0.08,0.12
"3330",-13.61,55.9322,-0.0193,0.2761,63,-0.3942,-89,472,163,12.27,"20150303","20150828",-4,39,3,0,3,0,22.2,"MA2RS",0.08,0.12
"3331",-51.13,48.1972,-0.0198,0.1414,32,-0.1697,-38,1886,163,37.91,"20150105","20150831",-4,109,1,0,1,0,12.32,"MA2RU",0.4,0.29
"3332",-31.42,51.3001,-0.0153,0.155,35,-0.1947,-44,1423,163,22.71,"20150105","20150807",-3,99,1.5,0,1.5,0,14.02,"MA2RU",0.4,0.29
"3333",-22.06,51.1583,-0.0145,0.1787,41,-0.2168,-49,1036,163,16.53,"20150105","20150807",-3,84,2,0,2,0,15.76,"MA2RU",0.4,0.29
"3334",-1.99,54.5994,-0.002,0.2108,48,-0.2579,-58,674,163,6.93,"20150107","20150320",0,57,2.5,0,2.5,0,17.53,"MA2RU",0.4,0.29
"3335",3.08,50.411,0.0054,0.2698,61,-0.2633,-60,365,163,7.44,"20150429","20150803",1,30,3,0,3,0,19.77,"MA2RU",0.4,0.29
"3336",-62.45,59.0536,-0.0298,0.1391,32,-0.2734,-62,1585,163,49.01,"20150105","20150827",-7,102,1,0,1,0,15.28,"MA2SF",0.09,0.16
"3337",-44.78,59.5353,-0.0258,0.1594,36,-0.2982,-67,1248,163,33.34,"20150105","20150827",-6,91,1.5,0,1.5,0,16.87,"MA2SF",0.09,0.16
"3338",-27.62,59.3977,-0.0197,0.1807,41,-0.313,-71,963,163,20.51,"20150105","20150827",-4,78,2,0,2,0,18.41,"MA2SF",0.09,0.16
"3339",-12.3,57.9562,-0.0119,0.2126,49,-0.3215,-73,685,163,11.52,"20150112","20150824",-2,47,2.5,0,2.5,0,20.16,"MA2SF",0.09,0.16
"3340",1.54,57.9381,0.002,0.2433,56,-0.3304,-75,485,163,8.23,"20150105","20150302",1,36,3,0,3,0,21.51,"MA2SF",0.09,0.16
"3341",-72.3,58.8286,-0.042,0.1269,30,-0.2832,-66,1161,130,49.39,"20150105","20150713",-10,76,1,0,1,0,15.53,"MA2SM",-0.04,-0.05
"3342",-59.25,58.674,-0.0412,0.1525,36,-0.3162,-73,905,130,38.1,"20150109","20150713",-9,70,1.5,0,1.5,0,17.41,"MA2SM",-0.04,-0.05
"3343",-54.89,56.4539,-0.0481,0.173,41,-0.3347,-78,705,130,34.7,"20150105","20150713",-11,61,2,0,2,0,19.01,"MA2SM",-0.04,-0.05
"3344",-45.12,55.5126,-0.0518,0.1972,46,-0.3625,-84,517,130,27.07,"20150105","20150713",-12,46,2.5,0,2.5,0,20.51,"MA2SM",-0.04,-0.05
"3345",-31.24,56.3686,-0.048,0.2179,51,-0.3915,-91,369,130,19.36,"20150105","20150318",-10,35,3,0,3,0,22.17,"MA2SM",-0.04,-0.05
"3346",-11.74,62.1856,-0.0046,0.1144,26,-0.2002,-46,1153,109,10.47,"20150401","20150707",-1,58,1,0,1,0,12.63,"MA2SN",0.46,0.62
"3347",7.73,65.5756,0.0037,0.1272,30,-0.2315,-53,886,109,5.43,"20150807","20150831",1,51,1.5,0,1.5,0,14.16,"MA2SN",0.46,0.62
"3348",20.32,65.7812,0.0131,0.1522,35,-0.2543,-58,640,109,4.39,"20150608","20150707",3,41,2,0,2,0,15.71,"MA2SN",0.46,0.62
"3349",5.35,62.5,0.0056,0.179,42,-0.2835,-65,416,109,5.03,"20150731","20150825",2,33,2.5,0,2.5,0,17.87,"MA2SN",0.46,0.62
"3350",5.12,60.7438,0.0092,0.2143,50,-0.3083,-71,242,109,5.79,"20150721","20150826",3,18,3,0,3,0,20,"MA2SN",0.46,0.62
"3351",-72.4,55.5792,-0.0302,0.1131,26,-0.2095,-47,1882,163,56.95,"20150105","20150831",-7,104,1,0,1,0,13.08,"MA2SR",0.21,0.27
"3352",-53.03,57.9393,-0.0274,0.1304,30,-0.2449,-55,1417,163,39.08,"20150105","20150831",-6,92,1.5,0,1.5,0,14.98,"MA2SR",0.21,0.27
"3353",-26.79,57.6663,-0.0178,0.1573,36,-0.2563,-58,1037,163,18.69,"20150105","20150831",-4,83,2,0,2,0,16.38,"MA2SR",0.21,0.27
"3354",-17.09,57.4893,-0.0164,0.1786,41,-0.2801,-63,701,163,12.68,"20150105","20150414",-3,58,2.5,0,2.5,0,18.06,"MA2SR",0.21,0.27
"3355",-20.23,54.9751,-0.0341,0.2099,48,-0.3321,-75,402,163,14.39,"20150105","20150826",-7,31,3,0,3,0,20.31,"MA2SR",0.21,0.27
"3356",-84.54,45.2746,-0.0349,0.1116,25,-0.156,-36,2021,163,70.7,"20150106","20150826",-8,107,1,0,1,0,11.58,"MA2TA",0.45,0.46
"3357",-62.34,49.9663,-0.0317,0.1244,28,-0.1877,-43,1483,163,52.14,"20150106","20150708",-7,91,1.5,0,1.5,0,13.52,"MA2TA",0.45,0.46
"3358",-56.17,51.0106,-0.0401,0.1377,31,-0.2251,-52,1039,163,44.43,"20150107","20150708",-9,72,2,0,2,0,15.52,"MA2TA",0.45,0.46
"3359",-42.77,50.3115,-0.0475,0.17,39,-0.2678,-61,642,163,32.2,"20150107","20150826",-11,49,2.5,0,2.5,0,18.04,"MA2TA",0.45,0.46
"3360",-33.03,48.415,-0.0663,0.2133,49,-0.3288,-76,347,163,24.7,"20150109","20150826",-15,25,3,0,3,0,20.8,"MA2TA",0.45,0.46
"3361",-80.71,58.0299,-0.0393,0.1195,28,-0.2588,-59,1675,163,66.13,"20150105","20150831",-9,105,1,0,1,0,14.3,"MA2WH",0.15,0.38
"3362",-60.58,59.3632,-0.0345,0.1392,32,-0.2882,-65,1319,163,46.7,"20150105","20150811",-8,96,1.5,0,1.5,0,15.76,"MA2WH",0.15,0.38
"3363",-37.64,62.014,-0.0264,0.1638,38,-0.337,-76,1003,163,27.09,"20150105","20150831",-6,73,2,0,2,0,16.89,"MA2WH",0.15,0.38
"3364",-29.25,60.4511,-0.0303,0.1998,46,-0.3821,-86,665,163,20.82,"20150105","20150831",-6,49,2.5,0,2.5,0,18.69,"MA2WH",0.15,0.38
"3365",-30.74,56.0724,-0.0551,0.2429,56,-0.4355,-98,387,163,24.87,"20150105","20150811",-12,23,3,0,3,0,21.31,"MA2WH",0.15,0.38
"3366",-92.67,59.7673,-0.0501,0.1148,26,-0.295,-67,1633,163,81.85,"20150105","20150831",-11,111,1,0,1,0,15.22,"MA2WR",0.13,0.13
"3367",-76.68,61.52,-0.049,0.1357,31,-0.3443,-78,1250,163,61.46,"20150105","20150831",-11,95,1.5,0,1.5,0,17.36,"MA2WR",0.13,0.13
"3368",-61.69,60.8515,-0.0483,0.1645,38,-0.3791,-86,963,163,46.74,"20150105","20150831",-11,81,2,0,2,0,19.26,"MA2WR",0.13,0.13
"3369",-48.47,59.292,-0.0518,0.1974,45,-0.4148,-94,678,163,35.25,"20150105","20150825",-11,58,2.5,0,2.5,0,21.07,"MA2WR",0.13,0.13
"3370",-37.12,57.2687,-0.0574,0.2342,54,-0.4482,-101,454,163,27.31,"20150105","20150824",-12,42,3,0,3,0,23.72,"MA2WR",0.13,0.13
"3371",-85.1,50.365,-0.0472,0.1256,28,-0.2225,-50,1507,163,71.36,"20150105","20150831",-10,86,1,0,1,0,13.28,"MA2ZC",0.24,0.44
"3372",-59.8,54.4992,-0.038,0.1461,33,-0.2586,-58,1178,163,45.24,"20150105","20150831",-8,80,1.5,0,1.5,0,14.83,"MA2ZC",0.24,0.44
"3373",-36.86,56.6279,-0.0301,0.1723,39,-0.2944,-66,860,163,27.68,"20150105","20150825",-7,66,2,0,2,0,16.31,"MA2ZC",0.24,0.44
"3374",-25.13,58.3636,-0.0313,0.2091,47,-0.3683,-82,550,163,18.9,"20150105","20150811",-7,34,2.5,0,2.5,0,18.5,"MA2ZC",0.24,0.44
"3375",-16.37,57.3718,-0.0353,0.2591,58,-0.4315,-97,312,163,14.96,"20150105","20150812",-8,17,3,0,3,0,21.13,"MA2ZC",0.24,0.44
"3376",-72.2,56.4232,-0.0357,0.1,23,-0.2113,-48,1588,163,57.28,"20150105","20150826",-8,93,1,0,1,0,12.55,"MA2ZN",0.36,0.51
"3377",-54.67,57.069,-0.0347,0.1221,28,-0.2433,-55,1160,163,41.03,"20150105","20150826",-8,83,1.5,0,1.5,0,14.73,"MA2ZN",0.36,0.51
"3378",-36.99,58.8838,-0.0296,0.1461,33,-0.2813,-64,878,163,27.17,"20150105","20150826",-7,70,2,0,2,0,16.29,"MA2ZN",0.36,0.51
"3379",-19.52,58.7436,-0.0225,0.1821,41,-0.3137,-71,589,163,15.62,"20150216","20150826",-5,54,2.5,0,2.5,0,18.16,"MA2ZN",0.36,0.51
"3380",-5.77,56.7867,-0.0106,0.2235,51,-0.3182,-72,361,163,8.27,"20150216","20150511",-2,32,3,0,3,0,19.59,"MA2ZN",0.36,0.51
"3381",-50.65,62.5561,-0.0297,0.104,95,-0.2529,-234,892,109,29.28,"20150407","20150825",-28,56,1,0,1,0,13.46,"NI2PB",0.56,0.87
"3382",-42.77,61.6071,-0.0322,0.1242,114,-0.2831,-262,672,109,25.03,"20150408","20150825",-31,46,1.5,0,1.5,0,15.58,"NI2PB",0.56,0.87
"3383",-32.96,59.8814,-0.0316,0.1463,134,-0.297,-275,506,109,18.94,"20150408","20150825",-30,38,2,0,2,0,17.29,"NI2PB",0.56,0.87
"3384",-22.07,60.1695,-0.0291,0.1648,151,-0.3219,-299,354,109,12.57,"20150403","20150824",-28,30,2.5,0,2.5,0,18.93,"NI2PB",0.56,0.87
"3385",-4.75,61.2745,-0.0103,0.2051,188,-0.3512,-325,204,109,4.61,"20150429","20150824",-10,19,3,0,3,0,19.44,"NI2PB",0.56,0.87
"3386",-68.06,56.0345,-0.0338,0.1066,99,-0.2128,-197,1160,109,38.99,"20150401","20150831",-31,63,1,0,1,0,12.63,"NI2RB",0.56,0.84
"3387",-49.41,58.1576,-0.0285,0.1248,117,-0.2415,-224,901,109,25.49,"20150401","20150831",-26,56,1.5,0,1.5,0,14.07,"NI2RB",0.56,0.84
"3388",-29.43,59.5029,-0.0207,0.1412,133,-0.2586,-239,684,109,13.95,"20150401","20150831",-18,47,2,0,2,0,15.24,"NI2RB",0.56,0.84
"3389",-17.41,58.811,-0.017,0.1647,153,-0.2763,-256,471,109,8.15,"20150402","20150831",-15,38,2.5,0,2.5,0,16.2,"NI2RB",0.56,0.84
"3390",-1.14,60.2076,-0.0018,0.1968,185,-0.3022,-282,289,109,5.5,"20150402","20150423",-1,13,3,0,3,0,16.74,"NI2RB",0.56,0.84
"3391",54.25,69.6296,0.0171,0.1256,117,-0.2317,-217,1215,109,8.43,"20150401","20150427",16,56,1,0,1,0,11.51,"NI2RU",0.67,0.75
"3392",48.46,70.1912,0.0212,0.1448,134,-0.2697,-253,889,109,8.85,"20150402","20150427",19,40,1.5,0,1.5,0,13.48,"NI2RU",0.67,0.75
"3393",44.76,70.7646,0.0262,0.1632,152,-0.3055,-288,667,109,7.76,"20150401","20150427",23,32,2,0,2,0,14.81,"NI2RU",0.67,0.75
"3394",29.95,70.0651,0.0263,0.1839,171,-0.3425,-323,461,109,6.39,"20150401","20150427",23,23,2.5,0,2.5,0,15.86,"NI2RU",0.67,0.75
"3395",35.06,71.5328,0.051,0.2148,202,-0.3606,-340,274,109,4.87,"20150402","20150427",48,12,3,0,3,0,15.76,"NI2RU",0.67,0.75
"3396",200.23,73.7158,0.0527,0.1505,136,-0.2217,-208,1168,109,2.84,"20150417","20150422",46,63,1,0,1,0,12.14,"NI2SN",0.68,1.09
"3397",163.24,72.1143,0.0599,0.1727,157,-0.2317,-218,875,109,2.92,"20150417","20150422",52,55,1.5,0,1.5,0,13.71,"NI2SN",0.68,1.09
"3398",110.37,68.6901,0.0612,0.188,172,-0.2169,-205,626,109,2.47,"20150417","20150420",54,45,2,0,2,0,15.36,"NI2SN",0.68,1.09
"3399",94.67,67.4888,0.0755,0.2196,202,-0.2236,-213,446,109,2.54,"20150417","20150420",67,35,2.5,0,2.5,0,16.53,"NI2SN",0.68,1.09
"3400",56.6,67.6806,0.0823,0.2362,216,-0.2401,-233,263,109,2.49,"20150417","20150424",71,14,3,0,3,0,17.31,"NI2SN",0.68,1.09
"3401",-81.69,58.8304,-0.0612,0.1358,128,-0.3428,-315,855,109,52.91,"20150407","20150831",-54,67,1,0,1,0,18.18,"NI2WR",0.18,0.23
"3402",-75.56,57.4661,-0.0693,0.1569,147,-0.3749,-344,663,109,46.31,"20150407","20150831",-62,60,1.5,0,1.5,0,20.42,"NI2WR",0.18,0.23
"3403",-66.1,55.2381,-0.0716,0.1801,169,-0.3821,-350,525,109,37.55,"20150407","20150831",-64,53,2,0,2,0,22.32,"NI2WR",0.18,0.23
"3404",-50.03,57.4163,-0.0625,0.1963,184,-0.4113,-379,418,109,28.2,"20150407","20150824",-56,41,2.5,0,2.5,0,23.48,"NI2WR",0.18,0.23
"3405",-32.23,58.2456,-0.0549,0.2295,216,-0.4517,-411,285,109,18.46,"20150612","20150824",-46,27,3,0,3,0,25.21,"NI2WR",0.18,0.23
"3406",-60.09,56.8257,-0.0367,0.1226,114,-0.2462,-229,901,109,33.72,"20150401","20150825",-34,61,1,0,1,0,14.23,"NI2ZN",0.66,1.29
"3407",-52.93,57.4101,-0.0402,0.1333,125,-0.2742,-255,695,109,27.83,"20150401","20150826",-37,54,1.5,0,1.5,0,16.06,"NI2ZN",0.66,1.29
"3408",-40.23,55.2783,-0.0386,0.1597,150,-0.2837,-264,521,109,20.17,"20150401","20150824",-35,48,2,0,2,0,17.83,"NI2ZN",0.66,1.29
"3409",-22.27,55.8974,-0.0266,0.1778,167,-0.2857,-266,390,109,10.61,"20150401","20150824",-24,35,2.5,0,2.5,0,18.59,"NI2ZN",0.66,1.29
"3410",-7.63,58.9286,-0.0152,0.2054,190,-0.3316,-313,224,109,6.75,"20150402","20150824",-16,18,3,0,3,0,20.18,"NI2ZN",0.66,1.29
"3411",-42.64,44.6331,-0.0167,0.0952,56,-0.1069,-63,1826,163,36.03,"20150106","20150820",-10,102,1,0,1,0,13.41,"OI2AG",0.27,0.16
"3412",-24.02,48.5755,-0.0117,0.1054,62,-0.1223,-72,1404,163,22.14,"20150106","20150820",-7,88,1.5,0,1.5,0,15.02,"OI2AG",0.27,0.16
"3413",-8.01,51.423,-0.0052,0.1221,72,-0.14,-83,1019,163,11.47,"20150106","20150820",-3,74,2,0,2,0,16.51,"OI2AG",0.27,0.16
"3414",-7.86,52.608,-0.0077,0.1387,82,-0.1702,-101,671,163,9.31,"20150408","20150820",-5,53,2.5,0,2.5,0,18.66,"OI2AG",0.27,0.16
